"2020-07-02", "Sanderd17", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-02", "Sanderd17", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-02", "Sanderd17", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Thierry1030", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Thierry1030", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Thierry1030", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-04", "joost schouppe", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-04", "joost schouppe", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-04", "joost schouppe", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-04", "joost schouppe", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-04", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-04", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 2, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 2, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 2, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 3, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 3, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 4, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
